t,x,y,z
28.5625,-0.0830934,0.0833104,-1.04043
28.5625,0.0144038,0.0143659,-1.00336
28.5625,0.0286969,-0.0227142,-1.00341
28.5625,-0.0340584,-0.0175312,-0.976684
28.625,-0.150144,0.113181,-1.13696
28.625,-0.117375,0.0246538,-1.02718
28.625,0.0399142,-0.121315,-1.04219
28.625,0.121999,-0.0803265,-1.20865
28.625,0.147679,-0.0502008,-0.96466
28.625,0.0580326,0.0820965,-0.860835
28.6875,-0.0877848,0.196397,-0.966904
28.6875,-0.101594,0.0442328,-0.949551
28.6875,0.0129279,-0.109945,-1.16794
28.6875,0.166935,-0.190245,-1.16899
28.6875,0.223876,-0.164933,-0.86753
28.6875,0.090493,0.136301,-0.951491
28.75,-0.0721539,0.351072,-0.922942
28.75,-0.120044,0.360129,-0.900195
28.75,-0.00288053,0.137038,-1.04719
28.75,0.21457,-0.219758,-1.00582
28.75,0.242554,-0.298418,-1.02861
28.75,0.102765,-0.157231,-0.997354
28.75,-0.0852402,0.195241,-1.0751
28.8125,-0.104981,0.38984,-0.987241
28.8125,0.0421772,0.198505,-0.669541
28.8125,0.184358,0.0425503,-0.902906
28.8125,0.185401,-0.0784604,-1.09818
28.8125,0.118346,-0.246713,-0.974905
28.8125,0.00227407,-0.119376,-1.16707
28.875,-0.0885726,0.131876,-1.12405
28.875,-0.00831746,0.147831,-0.755031
28.875,0.110007,0.146885,-0.869717
28.875,0.166799,0.0841186,-1.07827
28.875,0.158668,-0.106297,-0.914669
28.875,0.0579201,-0.123751,-1.03869
28.9375,-0.0288236,-0.0133061,-1.18698
28.9375,-0.0534654,0.0304386,-0.886201
28.9375,-0.0488467,0.160399,-0.902578
28.9375,0.0583308,0.169273,-1.05678
28.9375,0.148182,0.0183848,-0.921093
28.9375,0.119714,-0.0732661,-0.922631
29,0.0548223,-0.135805,-1.07345
29,-0.0702191,-0.0734744,-1.16739
29,-0.13247,0.0631191,-1.0245
29,-0.0642381,0.13517,-0.815453
29,0.010408,0.239237,-0.980856
29,0.144872,0.104564,-0.950515
29.0625,0.191038,-0.108939,-0.85997
29.0625,0.071867,-0.0774672,-1.18496
29.0625,-0.0457473,-0.0519041,-1.11647
29.0625,-0.15613,0.109107,-1.02175
29.0625,-0.122023,0.24494,-1.13023
29.0625,0.0919047,0.0694978,-0.901487
29.0625,0.174692,-0.00370849,-0.897975
29.125,0.143838,-0.00526637,-1.07675
29.125,0.0632193,-0.064679,-1.05354
29.125,-0.0754764,-0.057286,-0.951926
29.125,-0.149064,0.000573948,-1.00259
29.125,-0.0781396,0.0272461,-1.10367
29.125,0.0653104,0.00436374,-0.989928
29.1875,0.165613,-0.00372106,-0.894885
29.1875,0.138629,0.0166181,-0.926595
29.1875,0.0265084,0.01223,-0.941013
29.1875,-0.113195,0.050497,-1.07804
29.1875,-0.0974886,-0.00222387,-1.05722
29.1875,-0.0115901,-0.0551482,-0.900137
29.25,0.0478058,0.0311691,-0.959406
29.25,0.115157,0.023111,-0.919418
29.25,0.106768,-0.00155025,-0.941802
29.25,0.0138597,-0.00427294,-1.00892
29.25,-0.0535978,-0.0477486,-0.996282
29.25,-0.0550039,0.0110596,-1.19736
29.3125,0.0547707,-0.0287522,-1.01737
29.3125,0.137671,-0.0413679,-0.814134
29.3125,0.113454,0.113656,-1.01324
29.3125,0.0341021,0.17897,-1.00965
29.3125,-0.00997154,0.119298,-0.938026
29.3125,0.00211799,0.0152995,-0.962014
29.375,-0.0244076,0.018078,-1.03187
29.375,-0.0224027,0.0457377,-1.01638
29.375,0.0535651,0.0375784,-0.933421
29.375,0.105269,0.0863178,-0.998875
29.375,0.142765,0.0528614,-0.942469
29.375,0.12354,0.000443918,-0.888247
29.375,0.0191744,0.0218907,-0.993811
29.4375,-0.0527761,0.0146775,-1.04348
29.4375,-0.036743,-0.0238422,-0.94373
29.4375,0.0182893,0.024758,-0.953754
29.4375,0.0652639,0.0815098,-0.977056
29.4375,0.0903554,0.0467599,-0.911801
29.4375,0.0425323,-0.000433302,-0.965596
29.5,-0.0182267,-0.0280959,-1.09243
29.5,-0.0359686,-0.0369705,-1.14683
29.5,0.0236765,-0.0720142,-0.989928
29.5,0.0478117,0.0371679,-0.981019
29.5,0.0581697,0.149879,-1.0473
29.5,0.108209,0.0356421,-0.882267
29.5625,0.0734275,-0.0174246,-1.03893
29.5625,-0.0060029,-0.0838403,-1.09845
29.5625,-0.0680999,-0.106158,-1.0575
29.5625,-0.0831818,0.022884,-1.15196
29.5625,-0.0037034,0.0746213,-0.992626
29.5625,0.0908027,0.119646,-0.94207
29.625,0.132454,0.100949,-0.881897
29.625,0.051549,0.0943061,-0.950024
29.625,-0.0427075,0.0329248,-1.10299
29.625,-0.0401084,-0.146535,-1.03944
29.625,-0.0461648,-0.118653,-1.09115
29.625,-0.0186406,0.0395498,-1.05395
29.625,0.0460272,0.104576,-0.846135
29.6875,0.0604129,0.144449,-0.943633
29.6875,0.0412611,0.0793869,-1.02407
29.6875,0.0245939,-0.078159,-0.988053
29.6875,-0.00893328,-0.108113,-1.18259
29.6875,-0.00211734,-0.0996363,-1.19058
29.6875,0.00962314,-0.0604118,-0.931822
29.75,-0.000330463,0.110514,-0.987061
29.75,0.0188765,0.142005,-0.997037
29.75,0.0912808,0.0162064,-0.970005
29.75,0.125331,-0.129159,-0.996677
29.75,0.066917,-0.16658,-1.0964
29.75,-0.00220001,-0.0951907,-1.12915
29.8125,-0.0133034,0.00563646,-0.925129
29.8125,-0.0265899,0.187458,-0.999187
29.8125,0.0730436,0.153278,-0.955969
29.8125,0.162493,-0.0073957,-0.823854
29.8125,0.0944362,-0.00190647,-1.07001
29.8125,0.0370015,-0.100092,-1.10269
29.875,-0.000588596,-0.143832,-0.966364
29.875,-0.0827281,0.0602522,-1.06345
29.875,-0.036793,0.142869,-0.951391
29.875,0.0658238,0.128445,-0.901604
29.875,0.107566,0.0985019,-1.05002
29.875,0.147999,-0.0984679,-0.91606
29.9375,0.0501792,-0.102176,-1.10883
29.9375,-0.0316008,-0.0611987,-1.19222
29.9375,-0.0429739,-0.0406624,-0.934493
29.9375,-0.0282192,0.12789,-1.03336
29.9375,0.0771638,0.105125,-0.980588
29.9375,0.181601,-0.0347498,-0.898642
29.9375,0.116808,-0.0440099,-1.09075
30,-0.00541472,-0.0315461,-1.14138
30,-0.0982905,0.00329678,-1.03407
30,-0.11419,0.112245,-1.07677
30,0.00162703,0.112355,-1.03973
30,0.160224,0.00596741,-0.907361
30,0.191053,-0.00614872,-1.01379
30.0625,0.0952082,-0.0211436,-1.0225
30.0625,-0.0377089,-0.0250543,-1.01509
30.0625,-0.131022,0.0216851,-1.13049
30.0625,-0.0953989,-0.00228179,-0.9871
30.0625,-0.0304382,0.0498333,-0.947643
30.0625,0.0242386,0.141366,-1.11627
30.125,0.0994921,0.0596916,-0.99087
30.125,0.0788315,-0.000543718,-0.8908
30.125,-0.0296443,0.0785913,-1.20096
30.125,-0.0143091,-0.0732842,-1.06261
30.125,-0.0176663,-0.111079,-0.974625
30.125,-0.0581153,0.0944743,-1.22399
30.1875,0.0423855,0.0578522,-0.942104
30.1875,0.0978456,0.0747156,-0.918195
30.1875,0.0939737,0.102261,-1.09702
30.1875,0.086348,-0.0452653,-0.950427
30.1875,0.00184017,-0.057832,-0.984841
30.1875,-0.0748873,0.049587,-1.15661
30.25,0.00235167,0.00922237,-0.921824
30.25,0.0660066,0.00179362,-0.843874
30.25,0.0711784,0.07984,-1.08632
30.25,0.0786511,0.00274628,-0.965527
30.25,0.0285825,0.0255129,-0.98603
30.25,-0.0336485,0.105474,-1.09342
30.25,0.0177517,-0.00372885,-0.83285
30.3125,0.0400189,0.00817164,-0.925364
30.3125,0.0593576,0.0655649,-1.18747
30.3125,0.122446,-0.0666366,-0.932294
30.3125,0.0792577,-0.0104509,-0.966375
30.3125,-0.0099335,0.128779,-1.17861
30.3125,0.0156999,-0.00988609,-0.814171
30.375,-0.00614029,0.0540327,-1.03306
30.375,0.0522821,0.0120321,-1.18141
30.375,0.130905,-0.157502,-0.849945
